State,Year,Annual_Rainfall
JAMMU & KASHMIR,1990,1573.8
JAMMU & KASHMIR,1991,1449.0
JAMMU & KASHMIR,1992,1478.0
JAMMU & KASHMIR,1993,1243.7
JAMMU & KASHMIR,1994,1732.3999999999999
JAMMU & KASHMIR,1995,1619.5999999999997
JAMMU & KASHMIR,1996,1620.5
JAMMU & KASHMIR,1997,1295.8999999999999
JAMMU & KASHMIR,1998,1325.8000000000002
JAMMU & KASHMIR,1999,890.6
JAMMU & KASHMIR,2000,984.6
JAMMU & KASHMIR,2001,952.7000000000002
JAMMU & KASHMIR,2002,903.4000000000001
JAMMU & KASHMIR,2003,1311.1
JAMMU & KASHMIR,2004,944.7999999999998
JAMMU & KASHMIR,2005,1692.6
JAMMU & KASHMIR,2006,1519.9
JAMMU & KASHMIR,2007,1023.6
JAMMU & KASHMIR,2008,1224.5000000000002
JAMMU & KASHMIR,2009,698.9
JAMMU & KASHMIR,2010,997.8000000000001
JAMMU & KASHMIR,2011,887.5999999999999
JAMMU & KASHMIR,2012,1034.7
JAMMU & KASHMIR,2013,859.3
JAMMU & KASHMIR,2014,1093.5
JAMMU & KASHMIR,2015,1572.8999999999999
WEST RAJASTHAN,1901,158.79999999999998
WEST RAJASTHAN,1902,195.5
WEST RAJASTHAN,1903,307.20000000000005
WEST RAJASTHAN,1904,167.9
WEST RAJASTHAN,1905,114.4
WEST RAJASTHAN,1906,269.59999999999997
WEST RAJASTHAN,1907,353.3
WEST RAJASTHAN,1908,582.0
WEST RAJASTHAN,1909,426.20000000000005
WEST RAJASTHAN,1910,293.4
WEST RAJASTHAN,1911,138.9
WEST RAJASTHAN,1912,279.79999999999995
WEST RAJASTHAN,1913,248.1
WEST RAJASTHAN,1914,302.3
WEST RAJASTHAN,1915,147.3
WEST RAJASTHAN,1916,421.70000000000005
WEST RAJASTHAN,1917,768.8
WEST RAJASTHAN,1918,62.2
WEST RAJASTHAN,1919,305.0
WEST RAJASTHAN,1920,248.6
WEST RAJASTHAN,1921,218.0
WEST RAJASTHAN,1922,244.89999999999998
WEST RAJASTHAN,1923,273.3999999999999
WEST RAJASTHAN,1924,297.0
WEST RAJASTHAN,1925,169.60000000000002
WEST RAJASTHAN,1926,440.2
WEST RAJASTHAN,1927,332.5
WEST RAJASTHAN,1928,272.1
WEST RAJASTHAN,1929,303.3
WEST RAJASTHAN,1930,230.0
WEST RAJASTHAN,1931,395.3
WEST RAJASTHAN,1932,265.09999999999997
WEST RAJASTHAN,1933,376.20000000000005
WEST RAJASTHAN,1934,322.4
WEST RAJASTHAN,1935,256.7
WEST RAJASTHAN,1936,265.40000000000003
WEST RAJASTHAN,1937,292.4
WEST RAJASTHAN,1938,183.49999999999997
WEST RAJASTHAN,1939,137.4
WEST RAJASTHAN,1940,292.4
WEST RAJASTHAN,1941,224.60000000000002
WEST RAJASTHAN,1942,338.90000000000003
WEST RAJASTHAN,1943,295.5
WEST RAJASTHAN,1944,525.0000000000001
WEST RAJASTHAN,1945,363.9
WEST RAJASTHAN,1946,222.99999999999997
WEST RAJASTHAN,1947,253.20000000000002
WEST RAJASTHAN,1948,233.50000000000003
WEST RAJASTHAN,1949,224.69999999999996
WEST RAJASTHAN,1950,278.3
WEST RAJASTHAN,1951,179.9
WEST RAJASTHAN,1952,267.20000000000005
WEST RAJASTHAN,1953,304.30000000000007
WEST RAJASTHAN,1954,250.5
WEST RAJASTHAN,1955,391.29999999999995
WEST RAJASTHAN,1956,374.09999999999997
WEST RAJASTHAN,1957,267.29999999999995
WEST RAJASTHAN,1958,264.1
WEST RAJASTHAN,1959,335.4000000000001
WEST RAJASTHAN,1960,217.79999999999995
WEST RAJASTHAN,1961,400.3
WEST RAJASTHAN,1962,262.40000000000003
WEST RAJASTHAN,1963,174.50000000000003
WEST RAJASTHAN,1964,337.40000000000003
WEST RAJASTHAN,1965,215.20000000000002
WEST RAJASTHAN,1966,252.90000000000003
WEST RAJASTHAN,1967,340.29999999999995
WEST RAJASTHAN,1968,141.99999999999997
WEST RAJASTHAN,1969,118.89999999999999
WEST RAJASTHAN,1970,355.7
WEST RAJASTHAN,1971,251.7
WEST RAJASTHAN,1972,185.9
WEST RAJASTHAN,1973,454.8
WEST RAJASTHAN,1974,164.3
WEST RAJASTHAN,1975,553.9000000000001
WEST RAJASTHAN,1976,425.1
WEST RAJASTHAN,1977,389.19999999999993
WEST RAJASTHAN,1978,379.59999999999997
WEST RAJASTHAN,1979,308.4
WEST RAJASTHAN,1980,238.3
WEST RAJASTHAN,1981,248.5
WEST RAJASTHAN,1982,311.79999999999995
WEST RAJASTHAN,1983,469.30000000000007
WEST RAJASTHAN,1984,203.29999999999995
WEST RAJASTHAN,1985,197.3
WEST RAJASTHAN,1986,204.2
WEST RAJASTHAN,1987,143.0
WEST RAJASTHAN,1988,280.4
WEST RAJASTHAN,1989,248.2
WEST RAJASTHAN,1990,445.00000000000006
WEST RAJASTHAN,1991,179.1
WEST RAJASTHAN,1992,425.79999999999995
WEST RAJASTHAN,1993,293.5
WEST RAJASTHAN,1994,415.4000000000001
WEST RAJASTHAN,1995,367.8
WEST RAJASTHAN,1996,307.79999999999995
WEST RAJASTHAN,1997,345.20000000000005
WEST RAJASTHAN,1998,279.6
WEST RAJASTHAN,1999,204.29999999999998
WEST RAJASTHAN,2000,235.39999999999998
WEST RAJASTHAN,2001,285.3
WEST RAJASTHAN,2002,92.19999999999999
WEST RAJASTHAN,2003,368.09999999999997
WEST RAJASTHAN,2004,196.79999999999995
WEST RAJASTHAN,2005,260.6
WEST RAJASTHAN,2006,361.3
WEST RAJASTHAN,2007,310.70000000000005
WEST RAJASTHAN,2008,324.09999999999997
WEST RAJASTHAN,2009,160.49999999999997
WEST RAJASTHAN,2010,473.3
WEST RAJASTHAN,2011,418.70000000000005
WEST RAJASTHAN,2012,327.29999999999995
WEST RAJASTHAN,2013,389.5
WEST RAJASTHAN,2014,302.4
WEST RAJASTHAN,2015,458.50000000000006
EAST RAJASTHAN,1901,412.6
EAST RAJASTHAN,1902,578.1999999999999
EAST RAJASTHAN,1903,686.0999999999999
EAST RAJASTHAN,1904,694.5000000000001
EAST RAJASTHAN,1905,279.90000000000003
EAST RAJASTHAN,1906,647.3
EAST RAJASTHAN,1907,551.6999999999999
EAST RAJASTHAN,1908,870.1000000000001
EAST RAJASTHAN,1909,781.8
EAST RAJASTHAN,1910,685.3
EAST RAJASTHAN,1911,420.29999999999995
EAST RAJASTHAN,1912,655.2999999999998
EAST RAJASTHAN,1913,498.19999999999993
EAST RAJASTHAN,1914,676.4999999999999
EAST RAJASTHAN,1915,401.59999999999997
EAST RAJASTHAN,1916,845.2
EAST RAJASTHAN,1917,1350.5
EAST RAJASTHAN,1918,273.6
EAST RAJASTHAN,1919,786.9
EAST RAJASTHAN,1920,596.5
EAST RAJASTHAN,1921,547.7
EAST RAJASTHAN,1922,669.9
EAST RAJASTHAN,1923,690.0
EAST RAJASTHAN,1924,924.4000000000001
EAST RAJASTHAN,1925,483.69999999999993
EAST RAJASTHAN,1926,832.3000000000002
EAST RAJASTHAN,1927,725.9999999999999
EAST RAJASTHAN,1928,608.3
EAST RAJASTHAN,1929,575.8000000000001
EAST RAJASTHAN,1930,661.1999999999999
EAST RAJASTHAN,1931,774.3999999999999
EAST RAJASTHAN,1932,543.8000000000001
EAST RAJASTHAN,1933,937.8999999999999
EAST RAJASTHAN,1934,808.8000000000001
EAST RAJASTHAN,1935,684.8000000000001
EAST RAJASTHAN,1936,542.1999999999999
EAST RAJASTHAN,1937,670.4
EAST RAJASTHAN,1938,503.09999999999997
EAST RAJASTHAN,1939,400.70000000000005
EAST RAJASTHAN,1940,653.0
EAST RAJASTHAN,1941,505.70000000000005
EAST RAJASTHAN,1942,939.3
EAST RAJASTHAN,1943,716.6
EAST RAJASTHAN,1944,906.9
EAST RAJASTHAN,1945,861.8000000000001
EAST RAJASTHAN,1946,887.6000000000001
EAST RAJASTHAN,1947,714.9
EAST RAJASTHAN,1948,663.5
EAST RAJASTHAN,1949,509.2
EAST RAJASTHAN,1950,739.9000000000001
EAST RAJASTHAN,1951,362.90000000000003
EAST RAJASTHAN,1952,712.6
EAST RAJASTHAN,1953,585.8000000000001
EAST RAJASTHAN,1954,666.0
EAST RAJASTHAN,1955,844.6
EAST RAJASTHAN,1956,928.8999999999999
EAST RAJASTHAN,1957,662.3000000000002
EAST RAJASTHAN,1958,742.7
EAST RAJASTHAN,1959,786.3000000000001
EAST RAJASTHAN,1960,591.6
EAST RAJASTHAN,1961,884.3000000000001
EAST RAJASTHAN,1962,604.1
EAST RAJASTHAN,1963,577.5999999999999
EAST RAJASTHAN,1964,646.2000000000002
EAST RAJASTHAN,1965,423.90000000000003
EAST RAJASTHAN,1966,473.3
EAST RAJASTHAN,1967,760.1
EAST RAJASTHAN,1968,519.5
EAST RAJASTHAN,1969,634.1000000000001
EAST RAJASTHAN,1970,718.4
EAST RAJASTHAN,1971,784.4000000000001
EAST RAJASTHAN,1972,454.29999999999995
EAST RAJASTHAN,1973,948.1999999999999
EAST RAJASTHAN,1974,611.9000000000001
EAST RAJASTHAN,1975,897.9
EAST RAJASTHAN,1976,815.4000000000002
EAST RAJASTHAN,1977,887.5000000000001
EAST RAJASTHAN,1978,727.2
EAST RAJASTHAN,1979,515.2
EAST RAJASTHAN,1980,547.3999999999999
EAST RAJASTHAN,1981,615.3000000000001
EAST RAJASTHAN,1982,660.3
EAST RAJASTHAN,1983,795.3
EAST RAJASTHAN,1984,563.4
EAST RAJASTHAN,1985,588.1
EAST RAJASTHAN,1986,590.0000000000002
EAST RAJASTHAN,1987,435.8999999999999
EAST RAJASTHAN,1988,640.1
EAST RAJASTHAN,1989,510.49999999999994
EAST RAJASTHAN,1990,780.1000000000001
EAST RAJASTHAN,1991,578.7
EAST RAJASTHAN,1992,723.5
EAST RAJASTHAN,1993,595.1999999999999
EAST RAJASTHAN,1994,839.1999999999999
EAST RAJASTHAN,1995,754.1999999999999
EAST RAJASTHAN,1996,715.6
EAST RAJASTHAN,1997,573.7999999999998
EAST RAJASTHAN,1998,475.7
EAST RAJASTHAN,1999,408.5
EAST RAJASTHAN,2000,440.1
EAST RAJASTHAN,2001,551.3000000000001
EAST RAJASTHAN,2002,285.3
EAST RAJASTHAN,2003,626.6
EAST RAJASTHAN,2004,606.2
EAST RAJASTHAN,2005,567.8
EAST RAJASTHAN,2006,748.4999999999999
EAST RAJASTHAN,2007,575.6
EAST RAJASTHAN,2008,644.5000000000001
EAST RAJASTHAN,2009,414.2
EAST RAJASTHAN,2010,689.4999999999999
EAST RAJASTHAN,2011,802.0
EAST RAJASTHAN,2012,693.6
EAST RAJASTHAN,2013,836.0
EAST RAJASTHAN,2014,683.3000000000001
EAST RAJASTHAN,2015,650.7
WEST MADHYA PRADESH,1901,718.1999999999999
WEST MADHYA PRADESH,1902,911.8
WEST MADHYA PRADESH,1903,949.4999999999999
WEST MADHYA PRADESH,1904,774.3
WEST MADHYA PRADESH,1905,696.5999999999999
WEST MADHYA PRADESH,1906,1010.1999999999999
WEST MADHYA PRADESH,1907,650.5
WEST MADHYA PRADESH,1908,832.5999999999999
WEST MADHYA PRADESH,1909,830.2999999999998
WEST MADHYA PRADESH,1910,959.3999999999999
WEST MADHYA PRADESH,1911,676.3
WEST MADHYA PRADESH,1912,807.2
WEST MADHYA PRADESH,1913,790.4999999999999
WEST MADHYA PRADESH,1914,836.4000000000001
WEST MADHYA PRADESH,1915,772.7
WEST MADHYA PRADESH,1916,1219.1
WEST MADHYA PRADESH,1917,1309.3
WEST MADHYA PRADESH,1918,509.5
WEST MADHYA PRADESH,1919,1232.8999999999999
WEST MADHYA PRADESH,1920,714.8000000000001
WEST MADHYA PRADESH,1921,808.5
WEST MADHYA PRADESH,1922,918.1
WEST MADHYA PRADESH,1923,1071.1
WEST MADHYA PRADESH,1924,1031.1
WEST MADHYA PRADESH,1925,693.4000000000001
WEST MADHYA PRADESH,1926,913.8
WEST MADHYA PRADESH,1927,872.8000000000001
WEST MADHYA PRADESH,1928,895.7
WEST MADHYA PRADESH,1929,728.6
WEST MADHYA PRADESH,1930,888.1999999999999
WEST MADHYA PRADESH,1931,1131.7000000000003
WEST MADHYA PRADESH,1932,988.2999999999998
WEST MADHYA PRADESH,1933,1211.6000000000001
WEST MADHYA PRADESH,1934,1164.8999999999999
WEST MADHYA PRADESH,1935,871.2
WEST MADHYA PRADESH,1936,901.1
WEST MADHYA PRADESH,1937,1053.4999999999998
WEST MADHYA PRADESH,1938,1001.0000000000001
WEST MADHYA PRADESH,1939,802.6
WEST MADHYA PRADESH,1940,1064.8999999999996
WEST MADHYA PRADESH,1941,739.3999999999999
WEST MADHYA PRADESH,1942,1201.6999999999998
WEST MADHYA PRADESH,1943,962.8000000000001
WEST MADHYA PRADESH,1944,1347.6999999999998
WEST MADHYA PRADESH,1945,1047.2999999999997
WEST MADHYA PRADESH,1946,1250.7
WEST MADHYA PRADESH,1947,1064.7
WEST MADHYA PRADESH,1948,1247.7
WEST MADHYA PRADESH,1949,966.0999999999998
WEST MADHYA PRADESH,1950,904.4
WEST MADHYA PRADESH,1951,649.7
WEST MADHYA PRADESH,1952,829.3
WEST MADHYA PRADESH,1953,793.7000000000002
WEST MADHYA PRADESH,1954,1100.5000000000002
WEST MADHYA PRADESH,1955,1149.2000000000003
WEST MADHYA PRADESH,1956,1065.8
WEST MADHYA PRADESH,1957,833.0
WEST MADHYA PRADESH,1958,1099.7
WEST MADHYA PRADESH,1959,1181.5
WEST MADHYA PRADESH,1960,882.5
WEST MADHYA PRADESH,1961,1433.5
WEST MADHYA PRADESH,1962,905.9
WEST MADHYA PRADESH,1963,905.3
WEST MADHYA PRADESH,1964,879.9000000000001
WEST MADHYA PRADESH,1965,594.6
WEST MADHYA PRADESH,1966,680.0
WEST MADHYA PRADESH,1967,945.6
WEST MADHYA PRADESH,1968,861.3000000000001
WEST MADHYA PRADESH,1969,1116.8
WEST MADHYA PRADESH,1970,1113.1
WEST MADHYA PRADESH,1971,1135.6
WEST MADHYA PRADESH,1972,770.1999999999999
WEST MADHYA PRADESH,1973,1406.8999999999999
WEST MADHYA PRADESH,1974,876.5999999999998
WEST MADHYA PRADESH,1975,1064.6999999999998
WEST MADHYA PRADESH,1976,1027.6
WEST MADHYA PRADESH,1977,1002.8000000000003
WEST MADHYA PRADESH,1978,1003.1999999999999
WEST MADHYA PRADESH,1979,781.8000000000001
WEST MADHYA PRADESH,1980,873.9999999999998
WEST MADHYA PRADESH,1981,890.1999999999999
WEST MADHYA PRADESH,1982,934.0999999999998
WEST MADHYA PRADESH,1983,1071.8
WEST MADHYA PRADESH,1984,859.4999999999999
WEST MADHYA PRADESH,1985,874.6999999999998
WEST MADHYA PRADESH,1986,937.1000000000001
WEST MADHYA PRADESH,1987,784.0
WEST MADHYA PRADESH,1988,951.1
WEST MADHYA PRADESH,1989,758.4000000000001
WEST MADHYA PRADESH,1990,1144.0
WEST MADHYA PRADESH,1991,745.4
WEST MADHYA PRADESH,1992,754.3000000000001
WEST MADHYA PRADESH,1993,1031.7999999999997
WEST MADHYA PRADESH,1994,1179.6
WEST MADHYA PRADESH,1995,864.6
WEST MADHYA PRADESH,1996,1085.4999999999998
WEST MADHYA PRADESH,1997,1058.4
WEST MADHYA PRADESH,1998,926.9
WEST MADHYA PRADESH,1999,1052.7
WEST MADHYA PRADESH,2000,613.5000000000001
WEST MADHYA PRADESH,2001,787.0000000000001
WEST MADHYA PRADESH,2002,684.2999999999998
WEST MADHYA PRADESH,2003,946.3
WEST MADHYA PRADESH,2004,848.0000000000001
WEST MADHYA PRADESH,2005,752.3
WEST MADHYA PRADESH,2006,1169.1999999999998
WEST MADHYA PRADESH,2007,806.5000000000001
WEST MADHYA PRADESH,2008,791.1
WEST MADHYA PRADESH,2009,876.9
WEST MADHYA PRADESH,2010,776.2
WEST MADHYA PRADESH,2011,1063.9
WEST MADHYA PRADESH,2012,1035.1999999999998
WEST MADHYA PRADESH,2013,1396.2
WEST MADHYA PRADESH,2014,864.8
WEST MADHYA PRADESH,2015,1042.1999999999998
EAST MADHYA PRADESH,1901,1332.7000000000003
EAST MADHYA PRADESH,1902,984.3000000000001
EAST MADHYA PRADESH,1903,1178.1
EAST MADHYA PRADESH,1904,1144.3
EAST MADHYA PRADESH,1905,886.2
EAST MADHYA PRADESH,1906,1369.6999999999998
EAST MADHYA PRADESH,1907,1009.6
EAST MADHYA PRADESH,1908,1430.5
EAST MADHYA PRADESH,1909,1122.0
EAST MADHYA PRADESH,1910,1222.2
EAST MADHYA PRADESH,1911,1197.1000000000001
EAST MADHYA PRADESH,1912,1150.5
EAST MADHYA PRADESH,1913,936.2
EAST MADHYA PRADESH,1914,1250.0000000000002
EAST MADHYA PRADESH,1915,1382.4
EAST MADHYA PRADESH,1916,1480.2000000000003
EAST MADHYA PRADESH,1917,1639.3
EAST MADHYA PRADESH,1918,930.5000000000001
EAST MADHYA PRADESH,1919,1747.2999999999997
EAST MADHYA PRADESH,1920,899.6000000000001
EAST MADHYA PRADESH,1921,1132.0
EAST MADHYA PRADESH,1922,1237.9
EAST MADHYA PRADESH,1923,1443.8000000000002
EAST MADHYA PRADESH,1924,1315.4
EAST MADHYA PRADESH,1925,1354.3999999999999
EAST MADHYA PRADESH,1926,1727.0000000000002
EAST MADHYA PRADESH,1927,1235.9
EAST MADHYA PRADESH,1928,1107.0
EAST MADHYA PRADESH,1929,1247.5
EAST MADHYA PRADESH,1930,1203.9
EAST MADHYA PRADESH,1931,1342.1999999999998
EAST MADHYA PRADESH,1932,1151.1
EAST MADHYA PRADESH,1933,1368.4000000000003
EAST MADHYA PRADESH,1934,1473.2000000000003
EAST MADHYA PRADESH,1935,1279.9
EAST MADHYA PRADESH,1936,1504.1999999999998
EAST MADHYA PRADESH,1937,1398.1
EAST MADHYA PRADESH,1938,1373.7
EAST MADHYA PRADESH,1939,1347.3
EAST MADHYA PRADESH,1940,1192.8000000000002
EAST MADHYA PRADESH,1941,828.1000000000001
EAST MADHYA PRADESH,1942,1508.3
EAST MADHYA PRADESH,1943,1382.4999999999998
EAST MADHYA PRADESH,1944,1427.1
EAST MADHYA PRADESH,1945,1286.2
EAST MADHYA PRADESH,1946,1494.4999999999998
EAST MADHYA PRADESH,1947,1419.5999999999997
EAST MADHYA PRADESH,1948,1430.4999999999998
EAST MADHYA PRADESH,1949,1235.4000000000003
EAST MADHYA PRADESH,1950,1177.8999999999999
EAST MADHYA PRADESH,1951,1175.4
EAST MADHYA PRADESH,1952,1155.3999999999999
EAST MADHYA PRADESH,1953,1006.9999999999999
EAST MADHYA PRADESH,1954,1076.4999999999998
EAST MADHYA PRADESH,1955,1420.8999999999999
EAST MADHYA PRADESH,1956,1515.9
EAST MADHYA PRADESH,1957,1000.8000000000001
EAST MADHYA PRADESH,1958,1171.4999999999998
EAST MADHYA PRADESH,1959,1302.2
EAST MADHYA PRADESH,1960,1252.0
EAST MADHYA PRADESH,1961,1598.6999999999998
EAST MADHYA PRADESH,1962,1068.4
EAST MADHYA PRADESH,1963,1120.2
EAST MADHYA PRADESH,1964,1187.3000000000002
EAST MADHYA PRADESH,1965,697.9000000000001
EAST MADHYA PRADESH,1966,849.3
EAST MADHYA PRADESH,1967,1407.8
EAST MADHYA PRADESH,1968,973.7
EAST MADHYA PRADESH,1969,1241.9
EAST MADHYA PRADESH,1970,1342.3
EAST MADHYA PRADESH,1971,1518.8000000000004
EAST MADHYA PRADESH,1972,1038.2
EAST MADHYA PRADESH,1973,1252.3999999999999
EAST MADHYA PRADESH,1974,971.2
EAST MADHYA PRADESH,1975,1434.2999999999997
EAST MADHYA PRADESH,1976,1055.7
EAST MADHYA PRADESH,1977,1372.2000000000003
EAST MADHYA PRADESH,1978,1392.4999999999998
EAST MADHYA PRADESH,1979,809.7
EAST MADHYA PRADESH,1980,1369.1000000000001
EAST MADHYA PRADESH,1981,1036.1
EAST MADHYA PRADESH,1982,1297.1999999999998
EAST MADHYA PRADESH,1983,1275.5
EAST MADHYA PRADESH,1984,1110.7
EAST MADHYA PRADESH,1985,1115.3
EAST MADHYA PRADESH,1986,1029.2
EAST MADHYA PRADESH,1987,1116.1
EAST MADHYA PRADESH,1988,1069.5000000000002
EAST MADHYA PRADESH,1989,920.9999999999999
EAST MADHYA PRADESH,1990,1379.8999999999999
EAST MADHYA PRADESH,1991,1016.8000000000001
EAST MADHYA PRADESH,1992,1051.1
EAST MADHYA PRADESH,1993,1118.8
EAST MADHYA PRADESH,1994,1533.8000000000002
EAST MADHYA PRADESH,1995,1032.3000000000002
EAST MADHYA PRADESH,1996,986.6999999999999
EAST MADHYA PRADESH,1997,1357.0
EAST MADHYA PRADESH,1998,1013.4
EAST MADHYA PRADESH,1999,1443.9
EAST MADHYA PRADESH,2000,874.2999999999998
EAST MADHYA PRADESH,2001,1170.1
EAST MADHYA PRADESH,2002,950.0000000000001
EAST MADHYA PRADESH,2003,1438.0
EAST MADHYA PRADESH,2004,955.3000000000001
EAST MADHYA PRADESH,2005,1366.4
EAST MADHYA PRADESH,2006,943.3
EAST MADHYA PRADESH,2007,653.6999999999999
EAST MADHYA PRADESH,2008,1003.1999999999999
EAST MADHYA PRADESH,2009,944.0000000000001
EAST MADHYA PRADESH,2010,960.6
EAST MADHYA PRADESH,2011,1275.1999999999998
EAST MADHYA PRADESH,2012,1053.1999999999998
EAST MADHYA PRADESH,2013,1521.9
EAST MADHYA PRADESH,2014,925.0
EAST MADHYA PRADESH,2015,939.2
GUJARAT REGION,1901,554.3
GUJARAT REGION,1902,863.9999999999999
GUJARAT REGION,1903,887.6999999999999
GUJARAT REGION,1904,492.6
GUJARAT REGION,1905,811.5
GUJARAT REGION,1906,890.5
GUJARAT REGION,1907,996.9000000000001
GUJARAT REGION,1908,1027.5
GUJARAT REGION,1909,977.8000000000002
GUJARAT REGION,1910,974.6000000000001
GUJARAT REGION,1911,403.5
GUJARAT REGION,1912,1118.6
GUJARAT REGION,1913,1162.5999999999997
GUJARAT REGION,1914,1107.5
GUJARAT REGION,1915,567.3
GUJARAT REGION,1916,952.9
GUJARAT REGION,1917,1524.9
GUJARAT REGION,1918,392.7
GUJARAT REGION,1919,1067.3999999999999
GUJARAT REGION,1920,708.8000000000001
GUJARAT REGION,1921,1172.7
GUJARAT REGION,1922,878.6000000000003
GUJARAT REGION,1923,553.1999999999999
GUJARAT REGION,1924,909.5999999999999
GUJARAT REGION,1925,593.0000000000001
GUJARAT REGION,1926,1274.3999999999999
GUJARAT REGION,1927,1422.1
GUJARAT REGION,1928,821.0
GUJARAT REGION,1929,676.3000000000001
GUJARAT REGION,1930,894.5999999999999
GUJARAT REGION,1931,1104.5
GUJARAT REGION,1932,906.5999999999999
GUJARAT REGION,1933,1137.0000000000002
GUJARAT REGION,1934,979.5000000000001
GUJARAT REGION,1935,757.0000000000001
GUJARAT REGION,1936,609.2
GUJARAT REGION,1937,1202.9999999999998
GUJARAT REGION,1938,814.6999999999999
GUJARAT REGION,1939,605.6
GUJARAT REGION,1940,870.0
GUJARAT REGION,1941,961.6999999999998
GUJARAT REGION,1942,1186.6000000000001
GUJARAT REGION,1943,912.8000000000002
GUJARAT REGION,1944,1340.4
GUJARAT REGION,1945,1276.8
GUJARAT REGION,1946,1147.6
GUJARAT REGION,1947,783.3
GUJARAT REGION,1948,473.80000000000007
GUJARAT REGION,1949,800.4000000000001
GUJARAT REGION,1950,1129.3
GUJARAT REGION,1951,478.4
GUJARAT REGION,1952,776.4
GUJARAT REGION,1953,1055.4
GUJARAT REGION,1954,1247.8999999999999
GUJARAT REGION,1955,975.5
GUJARAT REGION,1956,1366.7000000000003
GUJARAT REGION,1957,647.8000000000001
GUJARAT REGION,1958,1123.3000000000002
GUJARAT REGION,1959,1560.6000000000004
GUJARAT REGION,1960,649.5999999999999
GUJARAT REGION,1961,945.0
GUJARAT REGION,1962,773.0
GUJARAT REGION,1963,997.7
GUJARAT REGION,1964,892.7
GUJARAT REGION,1965,656.8
GUJARAT REGION,1966,696.4999999999999
GUJARAT REGION,1967,938.5999999999999
GUJARAT REGION,1968,667.9
GUJARAT REGION,1969,788.9000000000001
GUJARAT REGION,1970,1353.9
GUJARAT REGION,1971,769.1999999999999
GUJARAT REGION,1972,503.7
GUJARAT REGION,1973,1159.6999999999998
GUJARAT REGION,1974,421.3
GUJARAT REGION,1975,1192.6000000000001
GUJARAT REGION,1976,1620.1000000000001
GUJARAT REGION,1977,1307.6000000000001
GUJARAT REGION,1978,935.8000000000001
GUJARAT REGION,1979,904.4
GUJARAT REGION,1980,822.1
GUJARAT REGION,1981,1114.2
GUJARAT REGION,1982,758.2
GUJARAT REGION,1983,1214.0
GUJARAT REGION,1984,853.7000000000002
GUJARAT REGION,1985,589.7
GUJARAT REGION,1986,501.9000000000001
GUJARAT REGION,1987,401.7999999999999
GUJARAT REGION,1988,1097.4
GUJARAT REGION,1989,822.9
GUJARAT REGION,1990,1118.3
GUJARAT REGION,1991,672.7
GUJARAT REGION,1992,901.0000000000001
GUJARAT REGION,1993,941.2999999999998
GUJARAT REGION,1994,1534.5
GUJARAT REGION,1995,684.1999999999999
GUJARAT REGION,1996,902.6999999999999
GUJARAT REGION,1997,1069.0
GUJARAT REGION,1998,1070.0
GUJARAT REGION,1999,568.5999999999999
GUJARAT REGION,2000,550.5000000000001
GUJARAT REGION,2001,848.9999999999999
GUJARAT REGION,2002,637.2000000000002
GUJARAT REGION,2003,1160.2000000000003
GUJARAT REGION,2004,1005.8000000000001
GUJARAT REGION,2005,1316.3000000000002
GUJARAT REGION,2006,1478.0
GUJARAT REGION,2007,1179.0
GUJARAT REGION,2008,911.0999999999999
GUJARAT REGION,2009,641.4999999999999
GUJARAT REGION,2010,1088.7
GUJARAT REGION,2011,890.3
GUJARAT REGION,2012,713.9
GUJARAT REGION,2013,1118.4
GUJARAT REGION,2014,705.6999999999999
GUJARAT REGION,2015,622.9999999999999
SAURASHTRA & KUTCH,1901,181.3
SAURASHTRA & KUTCH,1902,401.0
SAURASHTRA & KUTCH,1903,522.8
SAURASHTRA & KUTCH,1904,185.70000000000002
SAURASHTRA & KUTCH,1905,289.9
SAURASHTRA & KUTCH,1906,540.4
SAURASHTRA & KUTCH,1907,509.49999999999994
SAURASHTRA & KUTCH,1908,527.9000000000001
SAURASHTRA & KUTCH,1909,586.4
SAURASHTRA & KUTCH,1910,549.8000000000001
SAURASHTRA & KUTCH,1911,140.29999999999998
SAURASHTRA & KUTCH,1912,652.6000000000001
SAURASHTRA & KUTCH,1913,751.8
SAURASHTRA & KUTCH,1914,577.3000000000001
SAURASHTRA & KUTCH,1915,245.79999999999998
SAURASHTRA & KUTCH,1916,495.90000000000003
SAURASHTRA & KUTCH,1917,886.7
SAURASHTRA & KUTCH,1918,117.7
SAURASHTRA & KUTCH,1919,445.1
SAURASHTRA & KUTCH,1920,490.0
SAURASHTRA & KUTCH,1921,598.0000000000001
SAURASHTRA & KUTCH,1922,334.70000000000005
SAURASHTRA & KUTCH,1923,204.9
SAURASHTRA & KUTCH,1924,310.59999999999997
SAURASHTRA & KUTCH,1925,340.70000000000005
SAURASHTRA & KUTCH,1926,901.5000000000001
SAURASHTRA & KUTCH,1927,639.5
SAURASHTRA & KUTCH,1928,426.90000000000003
SAURASHTRA & KUTCH,1929,421.7
SAURASHTRA & KUTCH,1930,450.2
SAURASHTRA & KUTCH,1931,329.7
SAURASHTRA & KUTCH,1932,492.4
SAURASHTRA & KUTCH,1933,758.0000000000001
SAURASHTRA & KUTCH,1934,398.2999999999999
SAURASHTRA & KUTCH,1935,524.0
SAURASHTRA & KUTCH,1936,371.09999999999997
SAURASHTRA & KUTCH,1937,533.5999999999999
SAURASHTRA & KUTCH,1938,345.9
